,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11017415.677734375,442069.0498046875,0.33129098261464174,0.534591261046821,0.0001775698391135
1,9916277.934570312,431539.93701171875,0.43228126921109755,0.5632957673538608,0.0001775698391135
2,9106603.216308594,451835.21826171875,0.4997957945029876,0.5457481571217142,0.0001775698391135
3,8400602.715820312,452979.564453125,0.5560191459535343,0.5335619160223795,0.0001775698391135
4,7227143.498291016,424693.54638671875,0.6381787838531507,0.5687510896804858,5.327095173405e-05
5,6297600.640380859,437180.89453125,0.6941777853912448,0.5570220827467434,5.327095173405e-05
6,5730804.9912109375,455502.4345703125,0.7295853167098907,0.5396923353783459,5.327095173405e-05
7,4844288.709350586,474259.8095703125,0.7783008003191253,0.5334562252846469,1.5981285520215e-05
8,4599241.626586914,482630.76904296875,0.7919500224445133,0.5232194001967341,1.5981285520215e-05
9,4294569.480224609,485785.67333984375,0.807010782180473,0.5224146029891525,4.7943856560645e-06
10,4299303.103027344,488092.44921875,0.8077167173644366,0.521260432833867,4.7943856560645e-06
11,4186923.0659179688,490342.51123046875,0.8131780678995308,0.5186692259378348,1.4383156968193498e-06
12,4147860.132080078,489964.66845703125,0.8151226018001125,0.5166754873000201,1.4383156968193498e-06
13,4104459.578857422,490904.595703125,0.8170543998869286,0.5169140055914467,4.3149470904580494e-07
14,4067349.2509765625,492271.40478515625,0.8187549432782674,0.516579793178582,4.3149470904580494e-07
15,4197293.698730469,491653.45068359375,0.8143920157858288,0.5165989064541847,1.2944841271374148e-07
16,4129496.137451172,491848.53076171875,0.8159359263081052,0.5165831986418483,1.2944841271374148e-07
