,total_loss,avg_loss,correlation,p
static_last_ro,503433.0559082031,503.43305590820313,0.506787555276617,2.3341658036541682e-66
static_last_ru,584672.1215820312,584.6721215820312,0.43971968717047827,1.5569202004571713e-48
xlmr_last_mixed,986229.2551879883,328.7430850626628,0.6572374708037161,0.0
paraphrase_best_ru,446001.5888671875,446.0015888671875,0.6191704515857483,6.78173113616066e-107
labse_best_ro,360683.9697265625,360.6839697265625,0.7143503867055899,6.677606245421097e-157
labse_last_ro,368649.70837402344,368.6497083740234,0.6765218994846811,9.210313808409344e-135
xlmr_last_ro,325197.66455078125,325.19766455078127,0.7151000922583614,2.2355934847994193e-157
static_last_mixed,1294501.0773925781,431.50035913085935,0.5142059267573094,3.4757028853989376e-202
bert-cls_best_ru,433543.865234375,433.543865234375,0.6253679815852777,1.2565980843575682e-109
distil_last_ru,428806.59619140625,428.80659619140624,0.6213052437693374,7.891476739776753e-108
bert-cls_best_ro,347719.66845703125,347.7196684570313,0.7407436364284214,1.2879471574925964e-174
labse_last_ru,394983.6955566406,394.9836955566406,0.6587644147662421,1.7768243140100096e-125
bert-cls_last_mixed,917070.6342773438,305.69021142578123,0.684847198939021,0.0
labse_best_de,193575.89770507812,193.57589770507812,0.3294447928592884,9.622877434678147e-27
laser_last_ro,365064.97106933594,365.0649710693359,0.6810549450138056,3.0773458429114534e-137
paraphrase_best_ro,336120.98205566406,336.12098205566406,0.7027307424122284,9.970682906782061e-150
paraphrase_last_de,208060.3125,208.0603125,0.16293372587024085,2.211393920462085e-07
static_best_ro,506453.10986328125,506.45310986328127,0.5066695416620702,2.529915617131584e-66
distil_last_de,195044.97424316406,195.04497424316406,0.18523301401861958,3.60435281680157e-09
bert-mean_last_de,186100.4151611328,186.10041516113282,0.23138485556633115,1.2759564536840658e-13
distil_best_mixed,972088.4462890625,324.0294820963542,0.6575224840579003,0.0
static_best_de,202019.40991210938,202.01940991210938,0.05683547618223139,0.07241504226407494
bert-mean_best_ru,405173.64990234375,405.17364990234375,0.6553643412649288,9.033535522671421e-124
bert-cls_last_ro,317562.7822265625,317.5627822265625,0.738222758344542,7.840412297039231e-173
labse_last_de,193517.70349121094,193.51770349121094,0.19702035275087745,3.2947771063580676e-10
xlmr_best_ru,449304.5515136719,449.30455151367187,0.6029301136136147,5.107756019594635e-100
labse_best_ru,403437.671875,403.437671875,0.6637792296766696,4.921426940370184e-128
laser_best_ru,389520.498046875,389.520498046875,0.6595180117061261,7.386816171499858e-126
laser_last_de,180162.1358642578,180.1621358642578,0.24275414166025525,7.044682724665564e-15
laser_best_de,178655.87579345703,178.65587579345703,0.24551663407067148,3.4061288411739558e-15
distil_last_mixed,1003919.6087646484,334.63986958821613,0.6441829932509304,0.0
xlmr_best_ro,329154.43103027344,329.15443103027343,0.7070759461069737,2.2766598192447986e-152
xlmr_best_mixed,980613.776184082,326.8712587280273,0.6539083641812884,0.0
paraphrase_last_ro,359674.54040527344,359.67454040527343,0.6787812275389149,5.4418364356275e-136
bert-mean_best_ro,295518.83935546875,295.51883935546874,0.7575141141058215,4.848543844111351e-187
bert-cls_best_mixed,952648.5758056641,317.5495252685547,0.6868048055297812,0.0
paraphrase_last_ru,433143.1591796875,433.1431591796875,0.6147977076229663,5.2784763313452336e-105
static_last_de,206395.90307617188,206.39590307617186,0.07454132093077401,0.018396681643869643
distil_best_ru,421410.2822265625,421.4102822265625,0.6280990435450106,7.507994581783459e-111
paraphrase_best_de,203059.45043945312,203.05945043945312,0.18890301511867966,1.7393290446905458e-09
bert-mean_best_de,180655.9500732422,180.6559500732422,0.321216803442406,1.9572752852931868e-25
laser_last_mixed,942982.8325805664,314.3276108601888,0.6729490978545617,0.0
labse_best_mixed,957697.5314941406,319.23251049804685,0.6942681802273638,0.0
paraphrase_best_mixed,985182.0407714844,328.3940135904948,0.6620342710555399,0.0
bert-mean_best_mixed,880425.73046875,293.4752434895833,0.7097207795677457,0.0
static_best_ru,551948.6091308594,551.9486091308594,0.4824469802828672,1.992832056697262e-59
laser_best_mixed,923538.5559692383,307.84618532307945,0.678263583236184,0.0
bert-cls_last_ru,418981.357421875,418.981357421875,0.6260456795207776,6.261609559511683e-110
distil_best_de,196940.9482421875,196.9409482421875,0.17200808113708804,4.4144819770378955e-08
xlmr_last_ru,453333.86328125,453.33386328125,0.600655188910106,4.366617591050204e-99
distil_last_ro,380068.0324707031,380.06803247070314,0.6523992439993638,2.665770169148808e-122
distil_best_ro,353737.22607421875,353.73722607421877,0.6818019139879381,1.1908019538768085e-137
xlmr_last_de,207697.7314453125,207.6977314453125,0.15115175625626065,1.5750358237107904e-06
laser_last_ru,397754.52685546875,397.7545268554687,0.6517005697364047,5.885574338128243e-122
static_best_mixed,1260421.136291504,420.14037876383463,0.5239525620230154,3.278789362955799e-211
bert-mean_last_ru,415338.5517578125,415.3385517578125,0.6326328156298597,6.560207494764305e-113
labse_last_mixed,957151.1278076172,319.0503759358724,0.67000126920456,0.0
paraphrase_last_mixed,1000878.0178222656,333.6260059407552,0.6476568684883711,0.0
xlmr_best_de,202154.80004882812,202.15480004882812,0.1533099002859138,1.1112297980915951e-06
bert-cls_last_de,180526.4432373047,180.52644323730468,0.251703118228879,6.47496452186816e-16
bert-mean_last_mixed,914386.9602050781,304.79565340169273,0.6875826383493867,0.0
bert-mean_last_ro,313493.451171875,313.493451171875,0.7417780792625019,2.352966171232153e-175
bert-cls_best_de,171385.0014038086,171.3850014038086,0.3801600982325942,9.818731981208909e-36
laser_best_ro,355361.14697265625,355.36114697265623,0.6851002049733884,1.7389170385952795e-139
