,total_loss,avg_loss,correlation,p
static_best_mixed,1235807.0322265625,411.9356774088542,0.5322049627589126,4.36901250914011e-219
bert-mean_last_ru,421278.4287109375,421.2784287109375,0.6271743045052762,1.955364239588688e-110
labse_last_mixed,950847.3764648438,316.94912548828125,0.6734103848032639,0.0
paraphrase_last_mixed,1001991.0979003906,333.99703263346356,0.6476694175841768,0.0
xlmr_best_de,199543.4755859375,199.5434755859375,0.1923512660919724,8.654888638768931e-10
bert-cls_last_de,180787.51538085938,180.78751538085936,0.24554360398681863,3.3818987382188726e-15
bert-mean_last_mixed,924542.3684692383,308.1807894897461,0.6848708768544067,0.0
bert-mean_last_ro,318990.59326171875,318.99059326171874,0.7370589820159581,5.142556566158644e-172
bert-cls_best_de,170096.9364013672,170.09693640136717,0.31984895327502066,3.2008266260087995e-25
laser_best_ro,369533.6765136719,369.5336765136719,0.6830767722176112,2.3401400683419664e-138
