,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11578568.653808594,344082.60791015625,0.35252867208780786,0.6746569530491948,0.0002176354024266
1,9553798.190429688,335732.6171875,0.5246518712806887,0.6845009713078694,0.0002176354024266
2,8389646.135253906,341324.32568359375,0.6049343604694044,0.6707888187541458,0.0002176354024266
3,7179771.102294922,371965.64453125,0.6801906739223968,0.6456753299006806,0.0002176354024266
4,6479107.4951171875,354991.0693359375,0.7258780497842995,0.6567352590298139,2.1763540242660003e-05
5,6035606.864013672,360258.345703125,0.7461300762613176,0.651206281666519,2.1763540242660003e-05
6,5845708.09375,360925.07275390625,0.7525851047829707,0.6513824391763094,2.1763540242660002e-06
7,5858415.387207031,362046.0322265625,0.7527935193752713,0.6508910386102187,2.1763540242660002e-06
8,5721714.824462891,361954.63134765625,0.7598760193891515,0.65088816964802,2.1763540242660002e-07
9,5821086.162353516,361860.87060546875,0.7576681683552718,0.6508691613460789,2.1763540242660002e-07
