,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,10931752.967773438,342976.73388671875,0.41348175609066995,0.6835069039983545,0.0002176354024266
1,9564948.697753906,349865.58056640625,0.5237333081850177,0.6952432966528763,0.0002176354024266
2,8829938.277832031,324605.0478515625,0.5770059124885777,0.6951126450558557,0.0002176354024266
3,7810341.282714844,351480.23046875,0.6402643898173934,0.6771453947603059,0.0002176354024266
4,7249738.447998047,344174.87109375,0.6795811748931861,0.6663882824193861,0.0002176354024266
5,6201853.9580078125,344379.396484375,0.735875473504194,0.6734315657154991,2.1763540242660003e-05
6,5914255.542358398,343983.9108886719,0.7528598407512992,0.6702147993858506,2.1763540242660003e-05
7,5750526.221923828,347173.173828125,0.7591275065681329,0.6692720336834361,2.1763540242660002e-06
8,5570083.500732422,348720.89892578125,0.768559518145873,0.6687217688687288,2.1763540242660002e-06
9,5646937.734130859,348221.2175292969,0.7660942632819957,0.6686808936244342,2.1763540242660002e-07
10,5654421.454223633,348078.44567871094,0.7660281601066239,0.6686314276414627,2.1763540242660002e-07
