,total_loss,avg_loss,correlation,p
laser_best_de,187663.6371459961,187.6636371459961,0.1935216279088776,6.809247886427646e-10
paraphrase_last_mixed,989950.938293457,329.983646097819,0.6540218733102321,0.0
distil_best_ro,360622.359375,360.622359375,0.6718821285498602,2.83779946354245e-132
bert-mean_best_mixed,919916.7896118164,306.63892987060547,0.7113693602262046,0.0
labse_last_ro,380808.3234863281,380.8083234863281,0.6671440553974617,8.871560546271419e-130
static_last_mixed,1374058.4805297852,458.0194935099284,0.4866758274695118,3.200138969642397e-178
laser_best_ro,367703.2685546875,367.7032685546875,0.6752762697517629,4.334105624349436e-134
laser_best_ru,395268.5400390625,395.2685400390625,0.653805361096903,5.3802176681369e-123
bert-cls_last_ru,405382.6638183594,405.3826638183594,0.6432034723440275,7.606308488781454e-118
distil_last_mixed,1032407.9263305664,344.1359754435221,0.6347375898685326,0.0
paraphrase_last_ru,445734.48388671875,445.73448388671875,0.604414960588696,1.2471072033084323e-100
bert-cls_last_ro,313796.8583984375,313.7968583984375,0.7439514362341764,6.439921067480221e-177
xlmr_best_de,241928.03442382812,241.92803442382814,0.15138784228111177,1.516424660773099e-06
