,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,9408949.555175781,343000.0791015625,0.48205306679546256,0.6715507101195375,0.0002365898607368
1,7725625.463378906,320232.43896484375,0.605972640286555,0.6957727029179857,0.0002365898607368
2,6754549.072265625,316653.1142578125,0.669162034723195,0.7037831160534342,0.0002365898607368
3,5645955.533447266,335379.37451171875,0.7349312477242631,0.6813835594002007,0.0002365898607368
4,4778898.397827148,341974.31799316406,0.7845960659100735,0.6736455704559232,0.0002365898607368
5,3759245.5916748047,336948.35546875,0.8350310079919636,0.678094239498731,4.731797214736e-05
6,3401842.7654418945,342143.8669433594,0.8537223917630781,0.6770932009306998,4.731797214736e-05
7,3053952.850036621,347122.46484375,0.8698671077208893,0.6701448261015925,9.463594429472002e-06
8,3071923.839538574,348964.55029296875,0.8704246756866663,0.6694986913290419,9.463594429472002e-06
9,3051672.152038574,349871.68505859375,0.8709216840147089,0.6680127151664077,1.8927188858944004e-06
10,3056518.5283203125,350448.7043457031,0.871078260729248,0.667604074775014,1.8927188858944004e-06
11,3026293.9677124023,350326.79443359375,0.8721710903098022,0.6676525551594032,3.785437771788801e-07
12,3038464.5834350586,350302.6076660156,0.8713126929246261,0.6676463069109393,3.785437771788801e-07
