,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,8580691.143066406,321820.046875,0.5457213229563408,0.7088672641476543,0.0002644042632525
1,7715613.490234375,337710.6287841797,0.6105447327819039,0.705667117659307,0.0002644042632525
2,7089461.219238281,312595.9924316406,0.6487051561261932,0.7062459772719805,0.0002644042632525
3,6607044.631591797,316859.9683227539,0.6787210105500465,0.7050092795305649,0.0002644042632525
4,6057755.986083984,326936.0178833008,0.7114514339394786,0.6919011663758038,0.0002644042632525
5,4930796.678222656,329598.9191894531,0.7745436159674076,0.6840188572634769,0.00015864255795150001
6,4259439.150756836,349308.1799316406,0.8102778213827408,0.6683094658292779,0.00015864255795150001
7,3679254.620727539,350460.70544433594,0.8406197650588334,0.667328613522105,9.518553477090001e-05
8,3062850.181335449,338366.76403808594,0.8691375993050767,0.6825204969489675,9.518553477090001e-05
9,2967369.8826904297,338878.5157470703,0.8756285088543654,0.6822178592770577,5.7111320862540004e-05
10,2844902.136352539,343273.07458496094,0.8812294906992755,0.6767645190419733,5.7111320862540004e-05
11,2584146.1083068848,342318.6965942383,0.8926351091168674,0.6816248763356954,3.4266792517524e-05
12,2481071.1323242188,338019.6358642578,0.8971226872530379,0.683298294630835,3.4266792517524e-05
13,2605428.936935425,337577.9051513672,0.8929048441927553,0.6852427820105019,2.05600755105144e-05
14,2463816.8371276855,337337.14068603516,0.8995195127593764,0.6863668553976194,2.05600755105144e-05
15,2471610.4057998657,338809.0349121094,0.89841531212147,0.6816938865477425,1.2336045306308638e-05
16,2492131.3376922607,337890.0602416992,0.8975693576517114,0.6832460200133164,1.2336045306308638e-05
17,2427759.609138489,337686.2448730469,0.9005160843704956,0.6837753176885495,7.401627183785183e-06
18,2406348.5246887207,338539.5653076172,0.9018488457859097,0.6837375026040611,7.401627183785183e-06
19,2440470.1638641357,339064.75787353516,0.8994965481586726,0.6828239490659131,4.44097631027111e-06
20,2465110.907722473,339178.0054321289,0.8992099141219466,0.6831544310433546,4.44097631027111e-06
21,2456434.8337783813,339282.1387939453,0.899494904366609,0.6828466289049167,2.664585786162666e-06
22,2345178.630065918,338784.8195800781,0.9031975597289679,0.6831624321254346,2.664585786162666e-06
23,2398204.621910095,338812.93994140625,0.9017759632040795,0.6827716592502022,1.5987514716975997e-06
24,2418185.5287475586,338860.681640625,0.9011832914575796,0.6826598155503291,1.5987514716975997e-06
25,2410523.944732666,338911.6640625,0.901015885426895,0.6829384042554641,9.592508830185599e-07
26,2423034.8366470337,338982.6105957031,0.9009056597634784,0.6829849938503865,9.592508830185599e-07
27,2514812.4960632324,338941.8602294922,0.8970958168628106,0.6825444537186389,5.755505298111359e-07
28,2364300.115776062,338985.54302978516,0.9036084414093456,0.6829191866116566,5.755505298111359e-07
29,2456447.2330513,338837.03857421875,0.8999044570834627,0.6828720571707332,3.453303178866815e-07
