,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,9225368.94140625,360741.11560058594,0.49348904255777887,0.6846596588392726,0.0002644042632525
1,7798097.479003906,317459.052734375,0.6053315889966353,0.7052043279082589,0.0002644042632525
2,6673233.4755859375,309482.5144042969,0.6738024827993946,0.7072351463290132,0.0002644042632525
3,5612986.041259766,350991.2502441406,0.7366269499703294,0.6795255459539296,0.0002644042632525
4,4622391.334472656,318345.4239807129,0.7912323138334977,0.704053103248693,0.0002644042632525
5,3698287.744506836,324723.07580566406,0.8386905858636782,0.6934131742222898,0.00015864255795150001
6,3179547.825744629,329938.2366027832,0.864541396792357,0.6902568175271974,0.00015864255795150001
7,2992305.870819092,328623.5167541504,0.8744948441653176,0.6922460426254244,9.518553477090001e-05
8,2571213.418914795,335822.53060913086,0.8925598361183829,0.6843994231176723,9.518553477090001e-05
9,2648787.098510742,334561.2395629883,0.8907874557308276,0.6853698975173054,5.7111320862540004e-05
10,2627842.2791748047,338269.55209350586,0.891474304203039,0.6841415070188301,5.7111320862540004e-05
11,2437723.3755111694,337806.35733032227,0.8994787401716006,0.684174903768183,3.4266792517524e-05
12,2365172.8556289673,337288.01248168945,0.9024984280217381,0.6837509478641965,3.4266792517524e-05
13,2520872.7916755676,337134.514251709,0.8968537890157156,0.6833798620919546,2.05600755105144e-05
14,2391151.139148712,338181.5858154297,0.9028204126027084,0.6832160338908899,2.05600755105144e-05
15,2407458.610019684,337628.8383483887,0.9013689627762047,0.6837529967726435,1.2336045306308638e-05
16,2436340.6273612976,336807.6265258789,0.9001189498861923,0.6839711975351692,1.2336045306308638e-05
17,2377479.4738731384,337538.4420776367,0.9028219244141168,0.6836888107129975,7.401627183785183e-06
18,2357800.824344635,337399.3026123047,0.9040678356099626,0.6836516143435349,7.401627183785183e-06
19,2395748.509197235,336974.7554321289,0.9014868904248077,0.6843966178026903,4.44097631027111e-06
20,2422492.8412132263,337301.5255432129,0.9011702272245222,0.6839510431324463,4.44097631027111e-06
21,2415460.553314209,337915.03158569336,0.9013640175908625,0.6832702281127976,2.664585786162666e-06
22,2304445.8421211243,338319.1544494629,0.9050205061182393,0.6830713345230179,2.664585786162666e-06
23,2358916.7583007812,337696.4233093262,0.9035824963426952,0.6834679057726555,1.5987514716975997e-06
24,2379560.45035553,337647.2015686035,0.9029476421061573,0.6835112227625842,1.5987514716975997e-06
25,2372430.78559494,337743.5694580078,0.9027866291554788,0.6834394044757535,9.592508830185599e-07
26,2385109.895334244,337767.2114868164,0.9026527188267184,0.6833876521367915,9.592508830185599e-07
27,2477772.0323085785,337842.0755004883,0.89872947001749,0.6831964702675086,5.755505298111359e-07
28,2327110.030052185,338124.1695251465,0.905325815260912,0.6830473192726096,5.755505298111359e-07
29,2420923.9863376617,337993.74798583984,0.9015048405217498,0.6830938269417326,3.453303178866815e-07
