,total_loss,avg_loss,correlation,p
labse_best_ro,334092.69537353516,334.09269537353515,0.7021121165113915,2.348951133837073e-149
xlmr_last_ru,441270.3798828125,441.2703798828125,0.618864505859889,9.217898018530638e-107
bert-cls_best_mixed,873149.3282470703,291.04977608235674,0.6975588754319321,0.0
paraphrase_last_mixed,1006777.98046875,335.59266015625,0.6510194603680353,0.0
laser_last_ro,460110.5197753906,460.1105197753906,0.6019862062782927,1.2468368350800848e-99
bert-mean_best_mixed,823842.0686035156,274.6140228678385,0.7174588818774492,0.0
paraphrase_last_de,201950.1815185547,201.9501815185547,0.1744032894060475,2.8434621783880342e-08
bert-cls_last_de,202134.19018554688,202.13419018554688,0.1471618158199416,2.9638298418034667e-06
laser_last_mixed,1093501.5430908203,364.5005143636068,0.6202889005565626,1.413324e-318
static_best_ro,485987.0126953125,485.9870126953125,0.5163010313819885,3.1850147746398605e-69
xlmr_best_ru,410770.4401855469,410.7704401855469,0.6377644434454718,2.786057181474546e-115
bert-mean_last_de,193004.1767578125,193.0041767578125,0.18170947708936908,7.156304066234845e-09
labse_best_mixed,900670.3311767578,300.2234437255859,0.6858042737336807,0.0
labse_best_de,171852.5411376953,171.8525411376953,0.3153084414366142,1.6086050416806889e-24
laser_best_mixed,947683.9224243164,315.89464080810546,0.6641580623293903,0.0
bert-mean_last_mixed,934042.7255859375,311.3475751953125,0.683882042784483,0.0
paraphrase_best_ro,353893.9558105469,353.89395581054686,0.680973996385159,3.410256120332101e-137
laser_last_de,181146.79760742188,181.1467976074219,0.19663444735771302,3.571796004182985e-10
bert-cls_last_mixed,1005121.0407714844,335.0403469238281,0.6565435938955291,0.0
paraphrase_best_de,183879.20349121094,183.87920349121094,0.19444725521208017,5.626744838831834e-10
distil_best_ro,413006.3020019531,413.00630200195315,0.6354943566574832,3.160934359436156e-114
bert-mean_best_de,166950.32421875,166.95032421875,0.34059304029985926,1.3982164365275646e-28
static_last_de,200307.95568847656,200.30795568847657,0.1262945466903268,6.206078463708207e-05
distil_best_mixed,1055999.0092773438,351.99966975911457,0.6389774098573373,0.0
xlmr_best_de,185608.73205566406,185.60873205566406,0.19111976145469284,1.1121511171903056e-09
distil_last_ru,468265.9216308594,468.2659216308594,0.5944133378083034,1.4420931463295385e-96
bert-cls_best_ru,397951.8740234375,397.9518740234375,0.6501324718191772,3.4552075433410443e-121
static_best_ru,519228.560546875,519.228560546875,0.5034854152481438,2.1958012821977208e-65
static_last_ro,522672.2102050781,522.6722102050782,0.5047326734016563,9.444062251197168e-66
distil_last_de,196566.28674316406,196.56628674316406,0.16034028229716957,3.449411380849497e-07
paraphrase_best_mixed,973934.71484375,324.64490494791664,0.6525880828531028,0.0
distil_last_ro,432599.2633666992,432.59926336669923,0.6145908428651968,6.475001913747949e-105
paraphrase_last_ro,354135.80615234375,354.1358061523438,0.6900979418713657,2.581720896540517e-142
xlmr_best_mixed,938561.2884521484,312.8537628173828,0.6688246786397241,0.0
static_last_ru,641286.9208984375,641.2869208984375,0.4074950638073019,2.7433231854758547e-41
