,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,12437467.688964844,476671.58203125,0.2732335064989412,0.5141900683747388,0.0002176354024266
1,11679039.286132812,457639.32275390625,0.3484631001565167,0.546962297554593,0.0002176354024266
2,11113486.99609375,431909.630859375,0.40056140306493493,0.5724942147387582,0.0002176354024266
3,10395225.5234375,419862.98681640625,0.4537889320192838,0.5707716498240316,0.0002176354024266
4,10081360.42578125,424945.9072265625,0.48687057522872723,0.5609676371895902,0.0002176354024266
5,9461128.673339844,447030.13623046875,0.5320963547511226,0.5401550838286828,0.0002176354024266
6,8389280.279785156,445407.3447265625,0.6014797948874719,0.5601323499919387,2.1763540242660003e-05
7,8030164.492675781,441764.451171875,0.6236099286677228,0.5548648902150275,2.1763540242660003e-05
8,7789547.373046875,446876.2509765625,0.6377594518853564,0.5540306892467413,2.1763540242660002e-06
9,7790924.601074219,446845.40185546875,0.6409990174484772,0.5533563847781129,2.1763540242660002e-06
10,7662934.932861328,447051.94970703125,0.6465803399335281,0.5531821155678445,2.1763540242660002e-07
11,7815534.1357421875,446944.84326171875,0.6410087189520266,0.553068899738865,2.1763540242660002e-07
