,total_loss,avg_loss,correlation,p
xlmr_last_de,193882.0975341797,193.88209753417968,0.23273477453582425,9.117844502191474e-14
xlmr_best_ro,378385.1688232422,378.38516882324217,0.6816785135883415,1.393295731350089e-137
laser_best_de,176881.58966064453,176.88158966064452,0.24160990677814048,9.493797584823331e-15
bert-cls_best_de,172399.90682983398,172.39990682983398,0.3077027169939777,2.2599648078906128e-23
paraphrase_last_ru,423613.4326171875,423.6134326171875,0.6340977263115676,1.3944089556677195e-113
xlmr_last_ro,325194.9865722656,325.19498657226563,0.7174183522242928,7.414660179943527e-159
bert-cls_best_ro,306243.26513671875,306.2432651367188,0.7397295057042479,6.764890371646224e-174
labse_best_ru,382620.02099609375,382.62002099609373,0.669682824101623,4.1387335519512865e-131
bert-mean_last_ro,335304.2424316406,335.3042424316406,0.7213489523364107,2.126138111456444e-161
static_best_mixed,1221181.3572387695,407.06045241292315,0.5312000700312943,4.0837634732930645e-218
laser_best_ro,382616.02404785156,382.61602404785157,0.6487887470084636,1.561537527226369e-120
paraphrase_best_ru,413422.83984375,413.42283984375,0.6351924851112021,4.359307824371665e-114
laser_last_ru,466564.880859375,466.564880859375,0.6006167099491427,4.527344206676201e-99
xlmr_last_mixed,949789.3569335938,316.59645231119794,0.6735377731507985,0.0
distil_last_mixed,1139048.8771972656,379.6829590657552,0.6053130183074587,1.987191983996485e-299
laser_best_ru,408763.0654296875,408.7630654296875,0.6399592138476037,2.6102331998307693e-116
static_best_de,195652.89544677734,195.65289544677734,0.06621792462135069,0.03628904270174979
labse_last_ro,410742.4309082031,410.7424309082031,0.643729273821831,4.2712508855252585e-118
static_last_mixed,1330539.579650879,443.5131932169596,0.5104655792949125,8.458977044244142e-199
distil_best_de,196281.1254272461,196.28112542724608,0.139779705285034,9.14371546561402e-06
labse_last_mixed,1045766.4171142578,348.5888057047526,0.6452016912635167,0.0
distil_best_ru,405901.54736328125,405.9015473632812,0.6426790138582592,1.3510207045367648e-117
bert-mean_best_ro,274562.82373046875,274.5628237304687,0.7676126728170223,5.046564320923636e-195
labse_last_de,199412.3349609375,199.4123349609375,0.18381879267014434,4.754200097480463e-09
bert-mean_last_ru,412110.0810546875,412.1100810546875,0.6448086295654811,1.3017875185394003e-118
bert-mean_best_ru,404887.48193359375,404.88748193359373,0.6504586672073676,2.393030295371399e-121
bert-cls_last_ro,368823.71142578125,368.82371142578126,0.6903917532724739,1.7532248844626437e-142
labse_last_ru,435611.6750488281,435.61167504882815,0.6366778792086452,8.932706133378526e-115
bert-cls_last_ru,453377.296875,453.377296875,0.6043726393507608,1.2983777561744422e-100
labse_best_ro,338200.38146972656,338.20038146972655,0.7029838447575134,7.017569428383408e-150
xlmr_last_ru,430712.28271484375,430.71228271484375,0.6278644596015139,9.574388444863536e-111
bert-cls_best_mixed,893953.6982421875,297.98456608072917,0.6895235533307928,0.0
paraphrase_last_mixed,997953.146484375,332.651048828125,0.6551180205359244,0.0
laser_last_ro,468139.14849853516,468.1391484985352,0.5879575534802033,5.090310991047788e-94
bert-mean_best_mixed,844664.6655273438,281.55488850911456,0.7101987245654952,0.0
paraphrase_last_de,207563.40112304688,207.56340112304687,0.1623872899417862,2.429977953768924e-07
bert-cls_last_de,207805.9610595703,207.8059610595703,0.11135925828973654,0.00041861240144983156
laser_last_mixed,1119054.0729980469,373.0180243326823,0.6119520886900185,8.639943361830131e-308
static_best_ro,485829.34509277344,485.82934509277345,0.5168513333760933,2.1607008475789818e-69
xlmr_best_ru,430605.4592285156,430.6054592285156,0.6241732858160194,4.272361595325017e-109
bert-mean_last_de,194020.72283935547,194.02072283935547,0.17991512782674618,1.0095805107038631e-08
labse_best_mixed,888943.0263671875,296.31434212239583,0.6930084095753877,0.0
labse_best_de,168122.6171875,168.1226171875,0.3473511208640675,9.872325812444741e-30
laser_best_mixed,968261.258605957,322.7537528686523,0.6565423659362213,0.0
bert-mean_last_mixed,940677.4995117188,313.5591665039062,0.6822030481753252,0.0
paraphrase_best_ro,370071.69232177734,370.07169232177733,0.6674827447645748,5.904448490450298e-130
laser_last_de,184346.70526123047,184.34670526123048,0.19772606909893187,2.841356316292503e-10
bert-cls_last_mixed,1030006.9541625977,343.33565138753255,0.6481017568537062,0.0
paraphrase_best_de,184743.19104003906,184.74319104003905,0.19143493416182278,1.0431852480126627e-09
distil_best_ro,387356.6513671875,387.3566513671875,0.646123895972669,3.040261151633933e-119
bert-mean_best_de,166463.0555419922,166.4630555419922,0.3793709658458939,1.3954918452792788e-35
static_last_de,197764.99237060547,197.76499237060546,0.12576680455720948,6.664228674470555e-05
