,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,12582971.703613281,423131.58203125,0.3502634578252033,0.6854500025742074,4.598615473733901e-05
1,11373841.649414062,348289.755859375,0.45420555539024765,0.7043076534928974,4.598615473733901e-05
2,10986776.62109375,330668.37255859375,0.486506099506402,0.7110018177639572,4.598615473733901e-05
3,10593321.090332031,332880.14599609375,0.5142987590915971,0.7045306731688721,4.598615473733901e-05
4,10126367.19140625,346138.41796875,0.548126450825322,0.6694371872634921,4.598615473733901e-05
5,9359717.305175781,376439.32421875,0.5945747738546829,0.6854570680243348,3.2190308316137305e-05
6,8815757.425048828,354218.6806640625,0.6274283071371141,0.6749646700611897,3.2190308316137305e-05
7,8517408.913452148,358664.9462890625,0.6496355740162958,0.671071941842686,2.2533215821296116e-05
8,8193241.487792969,360463.84814453125,0.6670496780566493,0.6698030672922434,2.2533215821296116e-05
9,8034293.0224609375,382983.0693359375,0.676577827663391,0.6572600323854727,1.5773251074907284e-05
10,8015715.771728516,363841.62255859375,0.6831029059821451,0.6531037179583077,1.5773251074907284e-05
11,7657510.245605469,371737.79736328125,0.699569919564599,0.6569465458160433,1.10412757524351e-05
12,7651211.0458984375,375986.68896484375,0.7006119645654483,0.6503308475547516,1.10412757524351e-05
13,7623383.298461914,368852.67822265625,0.7043335334970332,0.6527792777332001,7.728893026704571e-06
14,7568520.625488281,365653.0615234375,0.7061422580521504,0.6537743966137626,7.728893026704571e-06
15,7383704.225952148,372862.60888671875,0.7141131560909071,0.6536339589987596,5.4102251186932e-06
16,7450853.380371094,379395.45654296875,0.7137465694845513,0.6489543584229733,5.4102251186932e-06
17,7283627.475097656,375388.97509765625,0.7177832205424094,0.6490476764143167,3.7871575830852402e-06
18,7285367.802001953,375425.04296875,0.7220557938321588,0.6490786577855547,3.7871575830852402e-06
19,7265940.8017578125,375416.994140625,0.7199167615644165,0.650305536308484,2.6510103081596685e-06
20,7313923.135986328,376686.36669921875,0.7185464908718631,0.6489737309651173,2.6510103081596685e-06
21,7233651.231933594,375301.53955078125,0.7210138916258058,0.6512185166097739,1.855707215711768e-06
22,7375973.675048828,376957.130859375,0.7175895216145578,0.649603132436172,1.855707215711768e-06
23,7311942.838134766,375189.259765625,0.7152006337134276,0.6515298402965304,1.2989950509982377e-06
24,7259283.092529297,376573.380859375,0.7218584403073848,0.6504039305236304,1.2989950509982377e-06
25,7188487.958251953,375139.39404296875,0.7218429079189707,0.6505164507967828,9.092965356987664e-07
26,7349225.03527832,375870.7666015625,0.7161780492845329,0.6504469232446216,9.092965356987664e-07
27,7302708.254150391,375951.26025390625,0.7196556701995298,0.6504992885519841,6.365075749891366e-07
28,7129180.093017578,374471.26171875,0.7252368045036313,0.6506834317882363,6.365075749891366e-07
29,7339512.484375,376989.5166015625,0.7198531974714271,0.6493811380968284,4.455553024923957e-07
