,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,14241531.678710938,451688.44287109375,0.16782773487914993,0.5827438892264234,4.598615473733901e-05
1,12023717.026367188,359360.236328125,0.39263580653473734,0.6813651402304807,4.598615473733901e-05
2,11669059.693359375,357073.974609375,0.43296835846932635,0.693219640819744,4.598615473733901e-05
3,11332644.767089844,360392.3466796875,0.4551025629936043,0.6954703718031768,4.598615473733901e-05
4,11030873.229980469,339075.19677734375,0.4786414913557292,0.6949416581796013,4.598615473733901e-05
5,10832561.260742188,345203.3701171875,0.49287359229129823,0.7038393053214214,4.598615473733901e-05
6,10679017.701171875,349079.40234375,0.5029394950150526,0.692319419851337,4.598615473733901e-05
7,10206333.861328125,351021.8017578125,0.5406634656158804,0.6887804054896216,3.2190308316137305e-05
8,9777720.300292969,353863.62744140625,0.5671097401353439,0.6981826063828753,3.2190308316137305e-05
9,9460677.689453125,333635.05322265625,0.5921044619579461,0.6976975481591954,2.2533215821296116e-05
10,9392489.897460938,339673.0380859375,0.5970112276222886,0.6925321734448051,2.2533215821296116e-05
11,8932459.735107422,345613.189453125,0.6228038927168378,0.6959251419519177,2.2533215821296116e-05
12,8789869.188964844,354733.8779296875,0.6344508343806636,0.6827699162503875,1.5773251074907284e-05
13,8632743.990966797,343743.40478515625,0.6433844558642687,0.6806066178101118,1.5773251074907284e-05
14,8559424.908691406,349899.775390625,0.6516264980953472,0.6765170964145135,1.10412757524351e-05
15,8191853.7158203125,349618.17822265625,0.6649722976189809,0.6781500830736953,1.10412757524351e-05
16,8232359.807373047,348098.1357421875,0.6666656724099788,0.6727899983274094,7.728893026704571e-06
17,8016990.151611328,356254.5400390625,0.6760508337544183,0.6684146070417946,7.728893026704571e-06
18,8090504.788330078,360149.69384765625,0.6769668007117077,0.6680171177494678,5.4102251186932e-06
19,8009390.236572266,358288.2060546875,0.6796140279128913,0.6684608127664157,5.4102251186932e-06
20,7978503.509765625,352774.322265625,0.6807763229634103,0.6735405613249112,3.7871575830852402e-06
21,7821699.846435547,352625.40380859375,0.6850776902013274,0.6718046776953353,3.7871575830852402e-06
22,7961272.422119141,369123.68603515625,0.6855831645316082,0.6629437916347062,2.6510103081596685e-06
23,7956178.759277344,360269.99951171875,0.6857622708310879,0.6685543779130099,2.6510103081596685e-06
24,7803892.7890625,361699.28564453125,0.6909024954015783,0.6627551622113294,1.855707215711768e-06
25,7848005.529785156,359827.5908203125,0.6890470985646429,0.6657195749614208,1.855707215711768e-06
26,7832443.977294922,360858.4501953125,0.6906233422320215,0.6635277791993677,1.2989950509982377e-06
27,7875569.818603516,355746.90673828125,0.685857747789745,0.6638143251689881,1.2989950509982377e-06
28,7595488.690917969,358893.35595703125,0.6972493357755941,0.6646697060818018,9.092965356987664e-07
29,7843565.935791016,361864.25732421875,0.6904501651562625,0.663384809179897,9.092965356987664e-07
