,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11037993.233886719,486226.25390625,0.3242980600556983,0.46341680517713557,8.858588421819022e-05
1,9995933.185546875,468577.42626953125,0.4271628851653734,0.5004431138560053,8.858588421819022e-05
2,9240921.065429688,460604.73388671875,0.48837067031660303,0.5056514746390107,8.858588421819022e-05
3,8573061.388671875,467794.11669921875,0.5407710287856292,0.4981052921233854,8.858588421819022e-05
4,7950360.736328125,475291.68798828125,0.5879327791545291,0.486511684784273,8.858588421819022e-05
5,6679349.368408203,490376.4929199219,0.6714408644733323,0.49716275006131094,1.7717176843638044e-05
6,6193397.535888672,495102.9641113281,0.7013879417202158,0.47275053118793187,1.7717176843638044e-05
7,5727167.791259766,497852.8955078125,0.7281865419608323,0.47850273600977067,3.543435368727609e-06
8,5393979.403564453,507996.3740234375,0.7455057162543622,0.4750114869492913,3.543435368727609e-06
9,5451217.317871094,504482.2587890625,0.7442073628449286,0.4746726177038595,7.086870737455219e-07
10,5545140.296875,505909.1767578125,0.7395409468005285,0.4738376307963436,7.086870737455219e-07
11,5449738.634521484,505843.25146484375,0.7447448298278303,0.47370255633269126,1.4173741474910438e-07
12,5374261.3349609375,505934.03125,0.7477111295653378,0.4734846503642649,1.4173741474910438e-07
