,total_loss,avg_loss,correlation,p
bert-mean_best_ru,400877.2099609375,400.8772099609375,0.6480547057764825,3.548158227715578e-120
static_last_ru,568139.6811523438,568.1396811523438,0.4587972259812583,3.3048192465233517e-53
bert-cls_last_ru,416804.8193359375,416.8048193359375,0.6302509260268438,7.992997234150499e-112
laser_best_mixed,955559.9719848633,318.5199906616211,0.6608888173162488,0.0
static_best_mixed,1258077.5415039062,419.3591805013021,0.5230289205823663,2.4192133008066415e-210
bert-mean_last_ru,400863.53515625,400.86353515625,0.6478111109117397,4.656662768692902e-120
laser_best_ru,400078.86669921875,400.07886669921874,0.6467966126032378,1.440934374444869e-119
laser_last_ro,383212.6502685547,383.2126502685547,0.6516192324113443,6.453168676363462e-122
distil_last_ro,360340.94494628906,360.3409449462891,0.6722763788845438,1.7509647564489363e-132
laser_best_ro,377714.1309814453,377.7141309814453,0.6562258147219915,3.3546949631062955e-124
xlmr_last_mixed,983105.9162597656,327.70197208658857,0.659083775885796,0.0
bert-cls_best_de,165945.27740478516,165.94527740478514,0.37808817624672486,2.4661032654697055e-35
xlmr_last_ro,353516.0869140625,353.5160869140625,0.6869513175958937,1.5825445951088606e-140
distil_last_ru,414398.7731933594,414.3987731933594,0.6359591987612401,1.9254925601636114e-114
static_best_ru,551772.95703125,551.77295703125,0.4808710237666526,5.361246713482191e-59
bert-mean_best_ro,280902.0666503906,280.9020666503906,0.7647003698657944,1.1124621677396793e-192
labse_best_mixed,901711.3572998047,300.5704524332682,0.686052285239324,0.0
distil_best_de,187288.08325195312,187.2880832519531,0.18679504462623578,2.6479925011910607e-09
paraphrase_last_ro,346312.5285644531,346.31252856445315,0.6900360766151217,2.8007412233683037e-142
labse_last_ru,387280.61779785156,387.28061779785156,0.6642390728961531,2.851557740603379e-128
paraphrase_best_mixed,951023.6732177734,317.0078910725911,0.6633977929391849,0.0
paraphrase_best_ru,409558.7822265625,409.5587822265625,0.6361477179958797,1.5744572652759401e-114
bert-mean_last_mixed,841980.0029296875,280.6600009765625,0.7111928131028111,0.0
distil_last_de,183522.9197998047,183.5229197998047,0.19439703348957973,5.685418368594009e-10
static_best_ro,504545.0544433594,504.5450544433594,0.48716590081009387,9.977572421038513e-61
laser_best_de,177766.43530273438,177.76643530273438,0.2264716429836013,4.2589373377813966e-13
static_last_mixed,1269825.0608520508,423.27502028401693,0.5203091751539288,8.393370992585898e-208
labse_last_ro,334431.3859863281,334.4313859863281,0.7048664138660199,5.087524629533623e-151
paraphrase_last_mixed,948380.2945556641,316.126764851888,0.6670802563270786,0.0
xlmr_last_ru,438057.9313964844,438.0579313964844,0.6205767108172506,1.6473097607501366e-107
bert-cls_last_mixed,900972.5422973633,300.3241807657878,0.6862408436837765,0.0
paraphrase_best_ro,355160.1651611328,355.1601651611328,0.6805066376849659,6.166879981251958e-137
paraphrase_last_ru,421145.06787109375,421.1450678710938,0.6293199035896606,2.1112719865759956e-111
bert-mean_best_mixed,841806.1919555664,280.6020639851888,0.7114209246683232,0.0
laser_last_ru,401633.53125,401.63353125,0.6469396043903552,1.2291720571156642e-119
xlmr_best_ro,342098.24072265625,342.09824072265627,0.695306781430244,2.5238264386133612e-145
static_best_de,201759.53002929688,201.75953002929688,0.06387988870971573,0.0434253246185504
