,total_loss,avg_loss,correlation,p
distil_last_ru,436558.71337890625,436.55871337890625,0.6185059607698833,1.320236602303632e-106
distil_best_ru,415765.869140625,415.765869140625,0.6368708922632154,7.265227149023787e-115
bert-cls_best_mixed,902581.8262939453,300.8606087646484,0.6950909261157175,0.0
labse_best_ro,340637.43200683594,340.6374320068359,0.7053446294570378,2.6035150269463944e-151
bert-cls_best_de,183385.5658569336,183.3855658569336,0.27183163790646087,2.121958338524559e-18
static_last_ru,618366.7802734375,618.3667802734375,0.42771673301916097,9.626907201511631e-46
laser_best_ru,406778.109375,406.778109375,0.655666799754949,6.382289396811213e-124
paraphrase_last_de,221674.33154296875,221.67433154296876,0.14047726695422452,8.23995619901128e-06
bert-mean_best_mixed,836590.2117919922,278.86340393066405,0.7142820364838012,0.0
laser_best_ro,387412.6513671875,387.4126513671875,0.6729596495127455,7.569548201227007e-133
xlmr_last_mixed,1022702.9822998047,340.9009940999349,0.6472321019832399,0.0
bert-mean_best_ru,398524.45751953125,398.52445751953127,0.6518662357957485,4.878786612944848e-122
laser_best_de,181280.35748291016,181.28035748291015,0.18970476306713074,1.4804906579707262e-09
bert-mean_best_de,165529.88842773438,165.52988842773436,0.35528333395695477,4.04420771595542e-31
bert-cls_last_ro,362575.3798828125,362.5753798828125,0.7033036139770508,4.500267632385891e-150
bert-cls_best_ru,413250.01318359375,413.25001318359375,0.6379368243035871,2.3148766617220286e-115
bert-cls_last_de,205015.8826904297,205.0158826904297,0.15212696173729706,1.3461616451727753e-06
xlmr_best_ru,441051.78759765625,441.05178759765624,0.6066154119744319,1.5223535198336764e-101
labse_best_de,174789.95501708984,174.78995501708985,0.2689095485552179,5.020454511067946e-18
xlmr_last_de,218912.90405273438,218.91290405273438,0.1539004279047086,1.0092244961689913e-06
xlmr_last_ru,459010.25048828125,459.01025048828126,0.6013600745930239,2.2500542218812903e-99
paraphrase_best_de,195585.40844726562,195.58540844726562,0.1895440735455581,1.5291669218425272e-09
static_best_ru,537274.7331542969,537.2747331542969,0.4874872430518359,8.12320547115182e-61
bert-cls_best_ro,305946.18701171875,305.94618701171873,0.7457898480947917,2.9822618266075404e-178
static_best_de,212270.6854248047,212.2706854248047,0.060037384771058314,0.057711044878648726
bert-mean_last_ru,443072.216796875,443.072216796875,0.6162242628180443,1.2847241844052274e-105
bert-cls_last_ru,496903.322265625,496.903322265625,0.5673793635979874,2.8633816426690328e-86
paraphrase_best_ro,341005.60888671875,341.00560888671873,0.7054806315027532,2.151340601360692e-151
labse_best_mixed,899938.0393066406,299.97934643554686,0.688138080795371,0.0
static_best_ro,495223.1064453125,495.2231064453125,0.5068893887185799,2.1774163389351754e-66
xlmr_best_ro,341346.5283203125,341.3465283203125,0.7059208220034612,1.1593743370013059e-151
static_best_mixed,1244768.5302734375,414.92284342447914,0.5273992352586913,1.7906469954526054e-214
labse_last_de,214039.06811523438,214.0390681152344,0.1308672272272578,3.309197731028776e-05
paraphrase_best_mixed,990736.8538818359,330.245617960612,0.6608687130642992,0.0
bert-mean_last_de,204764.66540527344,204.76466540527343,0.14148363946985104,7.0849753663288315e-06
laser_last_de,205624.20666503906,205.62420666503905,0.1510562402783436,1.5993614174031949e-06
bert-mean_last_ro,320956.5634765625,320.9565634765625,0.7324468980554639,8.053906810177527e-169
paraphrase_best_ru,454145.81640625,454.14581640625,0.6073877657140376,7.24801783687764e-102
labse_last_ro,387859.12158203125,387.85912158203126,0.6620353050387405,3.864632464815026e-127
paraphrase_last_ru,438741.7490234375,438.7417490234375,0.6182279836779723,1.7437078851559038e-106
