,total_loss,avg_loss,correlation,p
paraphrase_best_ru,445771.4765625,445.7714765625,0.6021461693589023,1.0720574279027176e-99
xlmr_last_ro,364456.486328125,364.456486328125,0.6818425587886836,1.1307527420701378e-137
labse_last_ru,383876.13134765625,383.87613134765627,0.6746498252567023,9.417174066749257e-134
labse_last_ro,379038.2922363281,379.0382922363281,0.6712171067931918,6.396987354640918e-132
laser_last_mixed,994782.2584228516,331.59408614095054,0.6535027777846891,0.0
distil_last_mixed,1032226.2053833008,344.0754017944336,0.6388559356995018,0.0
laser_last_de,177729.25512695312,177.72925512695312,0.22795826431081803,2.966110300631678e-13
bert-mean_last_de,184012.1611328125,184.0121611328125,0.2461274750568098,2.896989324375206e-15
labse_last_de,179744.17626953125,179.74417626953124,0.2789190553181123,2.514752074155683e-19
static_best_ru,540341.314453125,540.341314453125,0.46546514300988884,6.525786553978698e-55
distil_best_ro,338887.12982177734,338.88712982177736,0.6974213780205339,1.4509069421840841e-146
xlmr_best_ro,338955.37109375,338.95537109375,0.7029884378150832,6.972958897513742e-150
distil_best_ru,403817.6276855469,403.8176276855469,0.6451635566412244,8.798343755443138e-119
paraphrase_best_ro,336849.0128173828,336.8490128173828,0.7091328580551072,1.2299379019409758e-153
distil_best_de,184240.14135742188,184.24014135742186,0.20155471512795858,1.2604573173248378e-10
static_last_mixed,1388363.053527832,462.78768450927737,0.48900607014164216,3.636773082853482e-180
distil_last_ru,453071.81201171875,453.07181201171875,0.6036262692304452,2.6396637642769896e-100
static_last_ro,556707.8530273438,556.7078530273437,0.4753443035160919,1.6554003531568697e-57
bert-cls_best_mixed,880299.6832275391,293.433227742513,0.6940322926127611,0.0
labse_best_ru,377662.4724121094,377.66247241210937,0.6762638516652704,1.2702521510237455e-134
bert-cls_best_ru,408200.083984375,408.200083984375,0.6382281769686406,1.692061552805982e-115
bert-mean_best_mixed,847405.7414550781,282.46858048502605,0.708175569766012,0.0
xlmr_best_mixed,968481.8665161133,322.8272888387044,0.6617586510635057,0.0
distil_last_de,203062.52966308594,203.06252966308594,0.16667200306217247,1.1506834621536966e-07
laser_best_de,181356.72686767578,181.35672686767577,0.19081052853470365,1.184122052828331e-09
laser_best_mixed,953865.0076904297,317.95500256347657,0.6673704113389101,0.0
laser_best_ru,393673.44189453125,393.67344189453127,0.6571602651107802,1.1413019120211715e-124
paraphrase_best_de,207135.31134033203,207.13531134033204,0.16461458624824643,1.6515452078984068e-07
bert-mean_best_ro,282133.0969238281,282.13309692382813,0.7679417509559576,2.729308873081881e-195
static_best_mixed,1246648.1016845703,415.5493672281901,0.5142617886159802,3.091347509187308e-202
xlmr_last_mixed,1029826.3248291016,343.2754416097005,0.6432075045089254,0.0
distil_best_mixed,926944.8963623047,308.9816321207682,0.6742694602371764,0.0
laser_last_ro,387438.6315917969,387.4386315917969,0.6609567551597992,1.3728783203457836e-126
paraphrase_last_ru,463544.21533203125,463.54421533203123,0.5937986452454213,2.535529185460676e-96
static_last_de,192785.14624023438,192.78514624023438,0.14736935610766194,2.86911053967597e-06
bert-cls_last_ru,439226.86279296875,439.22686279296875,0.6103137678527288,4.277034839108353e-103
xlmr_best_ru,432416.62646484375,432.4166264648438,0.617548104840346,3.439305572194161e-106
labse_best_mixed,899280.9575195312,299.7603191731771,0.6952670487619963,0.0
bert-cls_best_ro,303197.5627441406,303.1975627441406,0.7456075728493876,4.0490840905008905e-178
paraphrase_best_mixed,989755.8228759766,329.91860762532554,0.6576316404495915,0.0
labse_last_mixed,942658.5847167969,314.2195282389323,0.6781180239577072,0.0
bert-mean_best_de,170664.79974365234,170.66479974365234,0.3013365892455979,1.9459509344739882e-22
bert-mean_last_ru,420713.3732910156,420.7133732910156,0.6381184794459509,1.9040616580338506e-115
laser_best_ro,378833.6318359375,378.8336318359375,0.6721128235133882,2.1395036410101284e-132
bert-mean_last_ro,354809.4611816406,354.80946118164064,0.7033774670299024,4.0610530168724014e-150
paraphrase_last_mixed,1018402.3372802734,339.46744576009115,0.6472435907823255,0.0
laser_last_ru,429612.544921875,429.612544921875,0.6267637164978253,2.987802793171675e-110
labse_best_ro,343073.69982910156,343.07369982910154,0.7134140647559457,2.6060891804743114e-156
static_best_de,194378.55291748047,194.37855291748048,0.0672484613844911,0.033475733722628326
distil_last_ro,376091.8547363281,376.0918547363281,0.6627109168069667,1.742154204732857e-127
bert-cls_best_de,168902.0125732422,168.9020125732422,0.32830418511759113,1.4692219762522174e-26
bert-mean_best_ru,396594.49560546875,396.59449560546875,0.6516949141861019,5.923377745099851e-122
static_best_ro,511928.2333984375,511.9282333984375,0.49062803675266764,1.076245255565425e-61
paraphrase_last_ro,348804.40966796875,348.80440966796874,0.6958354440681092,1.238688368424166e-145
bert-mean_last_mixed,958771.7824707031,319.59059415690103,0.6751548716080764,0.0
labse_best_de,178544.80004882812,178.54480004882814,0.2615825429524392,4.1545935072730834e-17
xlmr_last_ru,452676.80712890625,452.67680712890626,0.6037660448211257,2.3115469803500216e-100
bert-cls_last_mixed,944152.6875,314.7175625,0.6752014973782638,0.0
paraphrase_last_de,206053.6986694336,206.0536986694336,0.1805011616001196,9.025998866109599e-09
xlmr_last_de,212693.03833007812,212.69303833007814,0.1742855147656852,2.9060475895953794e-08
bert-cls_last_de,182109.62475585938,182.1096247558594,0.21221735810562353,1.2027763238956172e-11
bert-cls_last_ro,322816.2033691406,322.8162033691406,0.7326396330577194,5.940634208349966e-169
static_last_ru,638870.0625,638.8700625,0.39987581563985564,1.0941512261857208e-39
xlmr_best_de,197109.8660888672,197.1098660888672,0.20016036736833814,1.6978505002914942e-10
