,total_loss,avg_loss,correlation,p
xlmr_best_de,187540.77783203125,187.54077783203124,0.21643132500531184,4.5886383611558145e-12
bert-cls_best_de,169577.43725585938,169.57743725585937,0.32453948137438704,5.863517635334433e-26
labse_last_de,187197.4697265625,187.1974697265625,0.226804468077139,3.928460383570644e-13
paraphrase_last_ru,443542.2822265625,443.5422822265625,0.612255596883399,6.432029267381406e-104
paraphrase_last_ro,360164.9279785156,360.1649279785156,0.6831673604505893,2.0839869894799105e-138
bert-cls_last_ro,332836.1452636719,332.8361452636719,0.7188444716052806,8.967000927616518e-160
bert-mean_last_ro,327461.22216796875,327.46122216796874,0.7201443179208851,1.2925649649405029e-160
static_last_ro,526337.0101318359,526.3370101318359,0.49389450273751323,1.2859581732010878e-62
paraphrase_best_ro,343158.0109863281,343.1580109863281,0.6968078532748891,3.331579501591257e-146
xlmr_last_mixed,975130.1096191406,325.04336987304686,0.6607167325924829,0.0
bert-cls_last_ru,441730.6533203125,441.7306533203125,0.6067279185408474,1.366541009453684e-101
paraphrase_last_de,208985.68481445312,208.98568481445312,0.16170902965019396,2.7303914435861753e-07
laser_best_mixed,948762.7387695312,316.25424625651044,0.6675240510685473,0.0
static_best_mixed,1256640.5412597656,418.8801804199219,0.5129580460782893,4.73691989330964e-201
bert-mean_best_de,171022.4931640625,171.0224931640625,0.30626603584431467,3.690962034733887e-23
distil_last_mixed,1017392.7915649414,339.13093052164714,0.6430472581687794,0.0
xlmr_last_ro,340436.51208496094,340.43651208496095,0.7006798196876096,1.6936238948621775e-148
laser_last_ro,392014.94372558594,392.01494372558597,0.6525554120838215,2.2326176747971193e-122
bert-cls_best_mixed,893881.5083007812,297.9605027669271,0.6918389452373401,0.0
bert-cls_last_mixed,961401.14453125,320.4670481770833,0.6669958371640023,0.0
xlmr_best_ru,427993.6259765625,427.9936259765625,0.6170477784609057,5.663682820923597e-106
static_last_ru,605826.7534179688,605.8267534179688,0.4244670836733595,5.2485317761194266e-45
distil_best_ro,355144.17950439453,355.1441795043945,0.682413301223594,5.462931209713515e-138
bert-mean_last_mixed,937775.5211181641,312.5918403727214,0.6777842471320892,0.0
distil_last_de,189786.5712890625,189.7865712890625,0.19184232601467507,9.601838152855424e-10
laser_best_ru,394239.6552734375,394.2396552734375,0.6588718325220635,1.5681133050149603e-125
laser_best_ro,376121.88134765625,376.12188134765626,0.6654131576485258,7.047317144980602e-129
labse_best_ru,391220.322265625,391.220322265625,0.6631370937164045,1.052811100824665e-127
xlmr_best_mixed,952489.4650878906,317.4964883626302,0.6620476133381896,0.0
bert-cls_last_de,186834.31958007812,186.83431958007813,0.17995420247994245,1.0020800657645587e-08
distil_last_ru,438683.15771484375,438.68315771484373,0.6176528845235529,3.097807235315382e-106
labse_last_mixed,962151.1557617188,320.71705192057294,0.6693456918134814,0.0
xlmr_best_ro,336955.05712890625,336.9550571289063,0.6998384885116375,5.3750848304246664e-148
labse_best_ro,339081.76623535156,339.08176623535155,0.7013435939517074,6.789788063429761e-149
labse_best_de,177736.89868164062,177.73689868164064,0.25400501748414667,3.4506014728358824e-16
bert-cls_best_ro,313415.62341308594,313.41562341308594,0.7409928384248416,8.557873912564927e-175
paraphrase_best_de,196177.68688964844,196.17768688964844,0.18294046413183196,5.6401258531253555e-09
paraphrase_last_mixed,1012692.9189453125,337.56430631510415,0.6479471125863085,0.0
laser_last_mixed,991911.6633300781,330.637221110026,0.653115477751246,0.0
labse_last_ro,364261.5487060547,364.26154870605467,0.6812557777609161,2.3847078774151336e-137
paraphrase_best_mixed,975269.5813598633,325.08986045328777,0.6580571679770708,0.0
bert-mean_best_ro,286805.8330078125,286.8058330078125,0.76674794831242,2.5254774047981056e-194
bert-mean_last_de,191778.6434326172,191.7786434326172,0.18853841310791752,1.8711282787778614e-09
distil_best_mixed,947877.4683837891,315.9591561279297,0.6666434040260842,0.0
laser_best_de,178399.7540283203,178.3997540283203,0.22121281015103986,1.500565329548472e-12
static_best_ru,530570.8432617188,530.5708432617188,0.47809045376439235,3.0348163732026906e-58
static_last_mixed,1327408.4285888672,442.46947619628907,0.5065720172791481,2.556951118409736e-195
xlmr_last_de,206814.3243408203,206.81432434082032,0.18877945954525588,1.7829476924277234e-09
bert-mean_best_ru,398520.07861328125,398.52007861328127,0.6488904444958588,1.3934461503359237e-120
bert-mean_last_ru,420157.19091796875,420.15719091796876,0.6339486752399726,1.6329929402139943e-113
paraphrase_best_ru,435933.8603515625,435.9338603515625,0.6139248758093732,1.2486717003604546e-104
static_best_ro,529860.3110351562,529.8603110351562,0.48680580321296363,1.255969592809394e-60
bert-cls_best_ru,410888.4130859375,410.8884130859375,0.6356605641873578,2.647801366178259e-114
bert-mean_best_mixed,854197.5310668945,284.7325103556315,0.7078456367184964,0.0
static_last_de,195244.66333007812,195.2446633300781,0.10583359110916087,0.0008023466183054096
labse_last_ru,410692.1376953125,410.6921376953125,0.6491508280806326,1.0407867960346632e-120
laser_last_de,177344.22912597656,177.34422912597657,0.23374302126872626,7.084174387784777e-14
distil_best_ru,407281.8515625,407.2818515625,0.6436814456250892,4.5016568792186545e-118
laser_last_ru,422551.4997558594,422.55149975585937,0.6322126370317301,1.0212895791219655e-112
distil_last_ro,388923.0665283203,388.9230665283203,0.6495601008943614,6.575321956651831e-121
xlmr_last_ru,427879.265625,427.879265625,0.6248345076504622,2.1717161393115166e-109
distil_best_de,185451.44134521484,185.45144134521485,0.2081388028051813,2.9990422927674206e-11
labse_best_mixed,908038.9790039062,302.67965966796874,0.6856056394716115,0.0
static_best_de,196209.38598632812,196.20938598632813,0.0624426447201774,0.04837415483550692
