,total_loss,avg_loss,correlation,p
paraphrase_best_ru,448184.4150390625,448.1844150390625,0.606255961888587,2.1488638637865798e-101
labse_last_ro,375708.5888671875,375.7085888671875,0.6726765052305976,1.0718025256489379e-132
paraphrase_last_ru,450660.23876953125,450.66023876953125,0.6035443070611082,2.853237643968374e-100
distil_last_ro,388348.1251220703,388.3481251220703,0.6506615132737414,1.9039121614908864e-121
laser_best_mixed,987430.1691894531,329.1433897298177,0.6710213000092567,0.0
paraphrase_last_ro,355351.4201660156,355.3514201660156,0.6885432453203253,1.9857077462718552e-141
paraphrase_last_mixed,1019314.2502441406,339.7714167480469,0.6452883774360485,0.0
bert-mean_best_ro,315059.447265625,315.059447265625,0.7605329138886503,2.1924578448215962e-189
bert-mean_last_mixed,970708.3936767578,323.56946455891926,0.6701080626460519,0.0
xlmr_best_de,196595.27697753906,196.59527697753907,0.1815587323460588,7.367196649323422e-09
xlmr_last_ro,326875.9714355469,326.8759714355469,0.7171755339444918,1.0610448515497507e-158
labse_best_ru,370624.9152832031,370.6249152832031,0.6833000846188352,1.7583157137710836e-138
distil_best_ro,365137.83923339844,365.13783923339844,0.6679254990979786,3.4647879290172667e-130
static_last_ro,574294.9089355469,574.2949089355469,0.46594835919106925,4.8936937254500476e-55
laser_last_mixed,1093429.6053466797,364.4765351155599,0.6241900110414886,1e-323
distil_last_mixed,1062863.085571289,354.2876951904297,0.6269710098089978,0.0
distil_best_mixed,987604.5361328125,329.2015120442708,0.6540074178299258,0.0
distil_best_de,201610.29467773438,201.61029467773437,0.14658882430988263,3.241142853700691e-06
bert-cls_last_mixed,1093307.9561767578,364.4359853922526,0.6294864422201201,0.0
laser_last_ru,448978.60546875,448.97860546875,0.6134189899736839,2.0542085583557244e-104
static_last_de,223232.1551513672,223.23215515136718,0.10172195550413424,0.0012771481739053065
laser_last_ro,440556.1965332031,440.55619653320315,0.6222363676937781,3.072069831212163e-108
labse_last_ru,388939.3410644531,388.9393410644531,0.666658631500864,1.588621187446068e-129
static_last_mixed,1414615.370666504,471.5384568888346,0.48541184764694134,3.5776875082464474e-177
xlmr_best_mixed,943512.6436767578,314.5042145589193,0.6664454421122421,0.0
distil_last_de,233264.51150512695,233.26451150512696,0.08046373986945277,0.010914242247055306
labse_last_mixed,976837.9074707031,325.6126358235677,0.6650106604999968,0.0
