,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,10869456.374023438,381008.4943847656,0.35327604968990955,0.6386638317487507,2.672696079211378e-05
1,8716885.6796875,338386.92431640625,0.5335554854892708,0.6768865173534377,2.672696079211378e-05
2,8027005.4248046875,334582.26708984375,0.5833780985386613,0.6920066958805638,2.672696079211378e-05
3,7374354.177246094,313685.2528076172,0.6258908219163071,0.7018581144307954,2.672696079211378e-05
4,6730853.982421875,307110.0810546875,0.6689351378830863,0.710778829158198,2.672696079211378e-05
5,6058797.424072266,306832.7854003906,0.7108029754697083,0.7097518589970808,2.672696079211378e-05
6,5410202.090576172,317352.0920410156,0.7479396382083897,0.6986292989239611,2.672696079211378e-05
7,4934492.623413086,315382.29486083984,0.7746780476240112,0.7011297472181657,2.672696079211378e-05
8,4539348.51184082,320275.93475341797,0.7961069187083152,0.6966457708098812,1.870887255447965e-05
9,4198615.476318359,349994.53704833984,0.813616271747708,0.6818129094496104,1.870887255447965e-05
10,3891248.553833008,319213.34997558594,0.8289983392801757,0.6968008803402868,1.3096210788135755e-05
11,3733002.6920166016,324566.92181396484,0.8380395452619854,0.6920624300126359,1.3096210788135755e-05
12,3722272.7446289062,343279.0153808594,0.8387926495478256,0.6830803046446106,9.16734755169503e-06
13,3498544.516357422,336304.2519226074,0.8485510125870557,0.6828083457743258,9.16734755169503e-06
14,3487318.4208984375,340260.6291503906,0.8504256661168899,0.6812583331797624,6.417143286186521e-06
15,3323784.454772949,335048.04901123047,0.857419827119004,0.6832515560135797,6.417143286186521e-06
16,3359806.5516967773,343089.1862640381,0.857072920930622,0.6777403476047947,4.492000300330566e-06
17,3275234.7895202637,341495.86839294434,0.8599222186672876,0.6777245784290449,4.492000300330566e-06
18,3196106.386352539,338021.05938720703,0.8642907122084162,0.6804986204132739,3.1444002102313963e-06
19,3172134.919342041,339768.16203308105,0.8652223285542263,0.6806024122349574,3.1444002102313963e-06
20,3130726.595275879,348637.2145843506,0.8669608372039244,0.6734936706357804,2.2010801471619778e-06
21,3050482.404663086,344886.97131347656,0.8703078399291881,0.6756365657712315,2.2010801471619778e-06
22,3008066.1366882324,342447.6135559082,0.8726687497372779,0.6778410444134786,1.5407561030133846e-06
23,3124412.233215332,340770.23107910156,0.8674828117331858,0.6778819514560208,1.5407561030133846e-06
24,3064879.1627807617,341580.8532104492,0.8693687706010286,0.6777095971615767,1.0785292721093693e-06
25,2978201.6928710938,340261.5135498047,0.8734800121623475,0.6790850142924965,1.0785292721093693e-06
26,3016972.8565063477,341999.98081970215,0.8722478124427906,0.6774381936904094,7.549704904765586e-07
27,3020440.9363098145,344918.2413482666,0.8719605763070818,0.6758336587008733,7.549704904765586e-07
28,3011355.63873291,341390.96142578125,0.872594956901809,0.6779058708194934,5.28479343333591e-07
29,3053964.387145996,342329.84271240234,0.8702400850211869,0.6773272988017911,5.28479343333591e-07
