,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11470690.911132812,493350.0749511719,0.2813685605281586,0.4552018148906499,2.672696079211378e-05
1,10395716.703125,487753.9709472656,0.39014495066044486,0.4833033146350674,2.672696079211378e-05
2,9778781.274902344,462083.4921875,0.44289657011033295,0.5022039381276271,2.672696079211378e-05
3,9323627.737304688,464090.2648925781,0.48298630562218925,0.5131226148571181,2.672696079211378e-05
4,8891863.290527344,466480.421875,0.5169281003747895,0.5004945672776135,2.672696079211378e-05
5,8218917.068359375,492483.01513671875,0.566580903855624,0.5010925664548022,1.870887255447965e-05
6,7750557.610595703,448117.9697265625,0.598327709462068,0.5250267897175068,1.870887255447965e-05
7,7333794.3828125,465090.5556640625,0.6288690369388054,0.5067454834040804,1.870887255447965e-05
8,6902583.6611328125,470738.453125,0.6570527765126021,0.5028019830325449,1.870887255447965e-05
9,6260466.379394531,467567.7067871094,0.6958849951079343,0.5027364100388274,1.3096210788135755e-05
10,5943546.24230957,492728.5866699219,0.7153776309230819,0.5002070837893396,1.3096210788135755e-05
11,5485440.481567383,474897.2529296875,0.7419122792844286,0.5099000459264627,9.16734755169503e-06
12,5294156.872192383,481176.01416015625,0.7534307064433754,0.49564157561274963,9.16734755169503e-06
13,4941139.271728516,485888.8249511719,0.7718733298376769,0.49136173224047897,6.417143286186521e-06
14,4779491.811767578,490977.36181640625,0.7815169126215473,0.48608258692862777,6.417143286186521e-06
15,4574434.862548828,483937.6843261719,0.792069997386664,0.4934696557286796,4.492000300330566e-06
16,4512562.0751953125,487989.087890625,0.7956942744435467,0.4956018150367274,4.492000300330566e-06
17,4349941.925170898,494396.9768066406,0.8047551087937789,0.4960734990837956,3.1444002102313963e-06
18,4308995.776245117,493222.6711425781,0.8071764672534448,0.49209080326479004,3.1444002102313963e-06
19,4222065.959106445,495716.0666503906,0.8112847947764632,0.4969396618555697,2.2010801471619778e-06
20,4174359.604370117,487930.4150390625,0.8140314557444934,0.4958368302472646,2.2010801471619778e-06
21,4112989.140625,491566.431640625,0.8171377673396915,0.49002348150306974,1.5407561030133846e-06
22,4041655.377319336,489717.1262207031,0.8205994740039875,0.49400310034619005,1.5407561030133846e-06
23,4081722.655883789,493849.0615234375,0.8184198516299358,0.4913702877240569,1.0785292721093693e-06
24,4019069.184692383,490707.83154296875,0.8210864202948674,0.4943173269164205,1.0785292721093693e-06
25,3968603.614379883,496697.28662109375,0.823841702172021,0.492193373775089,7.549704904765586e-07
26,4000036.5740966797,492986.9235839844,0.8232344033637011,0.4919812387288645,7.549704904765586e-07
27,3917429.2396240234,493152.3935546875,0.8266585803495557,0.49168391448874527,5.28479343333591e-07
28,3906669.2426757812,493337.3103027344,0.8273012249575808,0.4905138436576629,5.28479343333591e-07
29,3914478.0455322266,495080.978515625,0.8264763116528507,0.4908434103184176,3.699355403335138e-07
