,total_loss,avg_loss,correlation,p
xlmr_last_et,827584.208984375,827.584208984375,0.4594166344467094,2.303529227136775e-53
laser_best_zh,524973.61328125,524.97361328125,0.16139584575131832,2.8809053198445817e-07
paraphrase_best_zh,516038.9324951172,516.0389324951171,0.15611413186564366,7.011848689924887e-07
paraphrase_last_et,952043.3056640625,952.0433056640625,0.45331058739139485,7.828131374855072e-52
bert-cls_last_zh,598344.7412109375,598.3447412109375,0.16421763694658986,1.7698887132188383e-07
bert-mean_last_zh,633651.2475585938,633.6512475585937,0.17836594668681635,1.3550792904982243e-08
bert-cls_best_et,979158.7900390625,979.1587900390625,0.5292655609465778,2.81620920377599e-73
paraphrase_last_zh,580115.4431152344,580.1154431152344,0.1458299905322918,3.6468373120560255e-06
bert-mean_best_zh,483317.9348144531,483.3179348144531,0.2224582994734944,1.1167504650524107e-12
laser_last_zh,535036.3876953125,535.0363876953126,0.155022045215226,8.39714536815059e-07
paraphrase_best_et,951726.279296875,951.726279296875,0.4068343856546749,3.7908588055506333e-41
labse_last_zh,410754.14501953125,410.7541450195312,0.05518497520442493,0.08111571917732653
bert-mean_last_et,929027.1142578125,929.0271142578125,0.29529779367593134,1.4283213640401103e-21
xlmr_best_zh,533089.9426269531,533.0899426269531,0.14256212272707583,6.019408133249446e-06
labse_best_et,998859.5610351562,998.8595610351563,0.4227994253627588,1.244246099638746e-44
bert-cls_best_zh,405458.0202636719,405.45802026367187,0.17949670769233733,1.093390457653563e-08
distil_last_et,883983.8408203125,883.9838408203125,0.40823063544232163,1.9121503109112184e-41
laser_best_et,755301.98046875,755.30198046875,0.45608458495003,1.5916598115250436e-52
distil_best_zh,457180.5847167969,457.1805847167969,0.049541152983766545,0.11743507250567481
distil_best_et,724275.07421875,724.27507421875,0.4533308360490783,7.73804718119794e-52
bert-mean_best_et,1019183.4296875,1019.1834296875,0.46987554711455354,4.637739891242604e-56
labse_last_et,1054879.3876953125,1054.8793876953125,0.3717752821479481,3.916670732381283e-34
xlmr_best_et,844428.8486328125,844.4288486328124,0.43613572872251816,1.090125384454818e-47
bert-cls_last_et,989029.583984375,989.029583984375,0.4011544543289131,5.933835146963545e-40
labse_best_zh,339091.0897216797,339.0910897216797,0.09026056243830366,0.004282696851908201
distil_last_zh,610081.9677734375,610.0819677734376,0.06015917228660338,0.05720471913194102
xlmr_last_zh,579998.1118164062,579.9981118164062,0.12342458799355134,9.111223478132336e-05
laser_last_et,863686.4365234375,863.6864365234375,0.3657649106669625,5.149654245686266e-33
