,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,10521094.599121094,348535.99365234375,0.37776397948101015,0.6785139768717922,8.858588421819022e-05
1,8221679.3720703125,325245.37939453125,0.5703974336551563,0.699569290231162,8.858588421819022e-05
2,7731003.910888672,330499.82080078125,0.6043500653224761,0.6994100693640799,8.858588421819022e-05
3,7200087.691162109,334648.10009765625,0.6388538401742523,0.6979018168449715,8.858588421819022e-05
4,6519030.0458984375,315034.6416015625,0.6826855320098546,0.7005918608562602,1.7717176843638044e-05
5,6063148.409667969,313157.443359375,0.7096595553317699,0.7049152113119816,1.7717176843638044e-05
6,5773727.060058594,314697.521484375,0.7264827143749706,0.7022813666654644,1.7717176843638044e-05
7,5443831.736572266,318840.375,0.7451179408099518,0.6992947331814278,1.7717176843638044e-05
8,5074746.07409668,317190.0849609375,0.764845349849656,0.6992883630401197,3.543435368727609e-06
9,5034245.220947266,317621.673828125,0.7689142539897937,0.6991422359852021,3.543435368727609e-06
10,4845191.567871094,318060.36328125,0.7775622519168313,0.6986010843718324,7.086870737455219e-07
11,4961011.64074707,318212.66943359375,0.7737065401307006,0.6984571122673806,7.086870737455219e-07
12,4842506.912719727,318322.55078125,0.7789573831678318,0.6983918459941851,1.4173741474910438e-07
13,4881944.830200195,318273.43017578125,0.7761540150375034,0.6983386306429289,1.4173741474910438e-07
