,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11130973.061523438,363010.6013183594,0.41597250091299354,0.6438142999936132,0.001
1,9768455.771972656,298563.92346191406,0.5153447520572485,0.69062881046305,0.001
2,9196794.352539062,350257.8771972656,0.55882485710813,0.6564351315242819,0.001
3,8164862.5908203125,353950.8356933594,0.6205583507832741,0.6451183970468678,0.001
4,7189963.733886719,328953.09814453125,0.6860983632487762,0.6585047888582976,0.0001
5,6525327.102050781,337169.20947265625,0.7203398089361989,0.6472252315123033,0.0001
6,6179740.921630859,342237.7990722656,0.7358941535862007,0.6450187799958458,1e-05
7,6089172.2373046875,345316.2634277344,0.7451430205647548,0.6427147464010345,1e-05
8,5972582.534423828,345197.82177734375,0.7475166909962176,0.6425921877417518,1.0000000000000002e-06
9,6050652.995849609,345257.0861816406,0.7446968678960091,0.6423545778653114,1.0000000000000002e-06
10,6152816.287353516,345243.7296142578,0.740324562066214,0.6423564959135446,1.0000000000000002e-07
11,6107286.034057617,345222.169921875,0.7445430496914014,0.642363025014056,1.0000000000000002e-07
