,total_loss,avg_loss,correlation,p
paraphrase_best_ro,363182.83251953125,363.18283251953125,0.6760647930440824,1.627391642275244e-134
bert-cls_last_mixed,1052867.9223632812,350.95597412109373,0.6344164943556931,0.0
bert-cls_best_de,203636.04107666016,203.63604107666015,0.3161738526008871,1.185047918036709e-24
distil_best_ru,475743.302734375,475.743302734375,0.6104362226010043,3.7968617527844473e-103
paraphrase_best_ru,442769.32666015625,442.76932666015625,0.6133172405778025,2.270287922383406e-104
static_best_ru,559477.9270019531,559.4779270019532,0.4702673031865666,3.6600865976016126e-56
bert-mean_last_ru,427930.20947265625,427.93020947265626,0.6245928103286296,2.781646630276255e-109
distil_best_ro,430209.8225097656,430.2098225097656,0.6342095522706328,1.2385183606463336e-113
bert-mean_best_de,193076.94262695312,193.07694262695313,0.32873024224127423,1.2546700514820036e-26
static_last_ru,610477.0146484375,610.4770146484375,0.3959129873948337,7.166810878534152e-39
static_best_ro,514575.9138183594,514.5759138183594,0.49108934830783857,7.983782622392033e-62
xlmr_last_de,234033.52197265625,234.03352197265625,0.18871215270275668,1.8071548186702262e-09
paraphrase_last_de,242429.78833007812,242.4297883300781,0.13313007509760838,2.4054774257286726e-05
bert-mean_best_mixed,960060.9908447266,320.0203302815755,0.6981558630553516,0.0
bert-mean_best_ru,424271.9052734375,424.2719052734375,0.6415113097537494,4.834957299718247e-117
laser_last_de,209415.19067382812,209.41519067382814,0.20181964824889684,1.1908069131157765e-10
paraphrase_last_ro,354314.18103027344,354.31418103027346,0.6833797217701985,1.5878065480846843e-138
labse_last_de,225937.279296875,225.937279296875,0.14514054246077837,4.0572215880972934e-06
xlmr_best_ro,345666.2941894531,345.66629418945314,0.7072639378740819,1.7455063529854297e-152
laser_best_de,202578.703125,202.578703125,0.22594705340729607,4.835923838175949e-13
bert-cls_last_ro,376267.46044921875,376.26746044921873,0.6726443490540992,1.1149567261764847e-132
labse_best_mixed,915546.4541015625,305.1821513671875,0.6895711660718316,0.0
labse_last_mixed,1032790.966796875,344.26365559895834,0.6470792966277727,0.0
bert-cls_last_ru,449561.29443359375,449.56129443359373,0.5970194205059184,1.300348608723035e-97
labse_last_ro,396174.4182128906,396.1744182128906,0.6485871375719532,1.9568266675230898e-120
distil_last_de,235826.05517578125,235.82605517578125,0.12401688271072284,8.422745188333662e-05
laser_last_mixed,1028890.5529785156,342.9635176595052,0.6380919762754442,0.0
