,total_loss,avg_loss,correlation,p
labse_last_et,994373.0849609375,994.3730849609375,0.4069042099376118,3.6635982207590515e-41
laser_best_et,733944.7666015625,733.9447666015625,0.4336839933475657,4.072508856567481e-47
paraphrase_last_et,967744.955078125,967.744955078125,0.44572019429818655,5.679468018455489e-50
bert-cls_best_et,905381.9306640625,905.3819306640625,0.5288414767764269,3.846393030401697e-73
bert-mean_best_et,995015.6396484375,995.0156396484375,0.4662554667500789,4.074660776615815e-55
distil_last_et,860334.8647460938,860.3348647460938,0.4398854785309385,1.4220731848627995e-48
labse_last_zh,383948.58349609375,383.94858349609376,0.09190945879680656,0.0036263776386121
bert-cls_last_zh,457763.71875,457.76371875,0.10056770635664597,0.0014509022818682297
paraphrase_best_zh,649808.1452636719,649.8081452636719,0.128895302364574,4.351207037037154e-05
bert-cls_best_zh,313195.1823730469,313.19518237304686,0.07816431905182242,0.0134184907353798
laser_last_zh,437384.1239013672,437.38412390136716,0.09771294174465077,0.001978137652370968
xlmr_best_et,918534.5239257812,918.5345239257813,0.41993323122024906,5.423618483170239e-44
bert-cls_last_et,1035276.701171875,1035.276701171875,0.4366336229077818,8.330334227295782e-48
laser_last_et,936400.236328125,936.400236328125,0.38089529373037057,7.070341502658061e-36
labse_best_et,858119.2431640625,858.1192431640625,0.45306254557307496,9.020010761627741e-52
xlmr_last_zh,597771.375,597.771375,0.1375838553770759,1.2647254356607983e-05
paraphrase_best_et,1027211.57421875,1027.21157421875,0.4597975955878913,1.844265489455316e-53
distil_best_zh,653534.7639160156,653.5347639160157,0.09155982426597427,0.0037573827939157947
bert-mean_best_zh,285157.42303466797,285.15742303466794,0.15975663586464312,3.808685000659083e-07
distil_last_zh,619228.7607421875,619.2287607421875,0.13725506582142238,1.3271082721006274e-05
paraphrase_last_zh,635953.6938476562,635.9536938476563,0.12469562296978555,7.694201289295981e-05
distil_best_et,917890.5439453125,917.8905439453125,0.43090068217497685,1.7946709445269523e-46
laser_best_zh,314548.71826171875,314.54871826171876,0.13766499958766232,1.2497650387600934e-05
xlmr_last_et,888393.193359375,888.393193359375,0.4030639118320923,2.3676675011586575e-40
bert-mean_last_zh,396552.76208496094,396.55276208496093,0.08721765046737488,0.005782341415607325
xlmr_best_zh,460242.0411376953,460.2420411376953,0.12571875078496803,6.70749668498645e-05
bert-mean_last_et,929610.724609375,929.610724609375,0.4112358924811863,4.3350671826068986e-42
labse_best_zh,265931.60400390625,265.9316040039063,0.08012517791036389,0.011254760113994167
