,total_loss,avg_loss,correlation,p
bert-cls_best_et,775763.8134765625,775.7638134765625,0.5193608490475448,3.6491046957908646e-70
laser_last_zh,327897.4375,327.8974375,0.08597822753144826,0.006518155355475751
paraphrase_best_zh,404314.94091796875,404.3149409179687,0.13337653607630237,2.3226222731815726e-05
xlmr_best_et,756970.5986328125,756.9705986328125,0.41593958605121845,4.12030386795862e-43
labse_last_et,938986.587890625,938.986587890625,0.35295617004499485,1.0424172463162571e-30
laser_last_et,851124.267578125,851.124267578125,0.36356050608392665,1.3068309395642867e-32
paraphrase_last_zh,427446.9775390625,427.4469775390625,0.14873048744106093,2.316100547059994e-06
bert-mean_last_et,757436.234375,757.436234375,0.3326370417673169,2.9159977300458905e-27
distil_best_et,727020.21484375,727.02021484375,0.3936148580270874,2.106810265569599e-38
bert-cls_best_zh,184954.01733398438,184.95401733398438,0.1836087454565652,4.952877295477219e-09
distil_best_zh,330699.6925048828,330.6996925048828,0.13651290689561366,1.4788714646345002e-05
paraphrase_last_et,852287.2299804688,852.2872299804687,0.4188292149908349,9.526328046472534e-44
distil_last_et,808488.7158203125,808.4887158203124,0.38424489029813935,1.5669011561660813e-36
laser_best_et,742916.9501953125,742.9169501953126,0.432259627459598,8.7145339646336305e-47
distil_last_zh,424905.25634765625,424.90525634765623,0.13100712856039723,3.2450662520823456e-05
paraphrase_best_et,833912.173828125,833.912173828125,0.42677816008550185,1.5741522593514737e-45
labse_last_zh,287701.68359375,287.70168359375,0.09864866560651042,0.0017885729153765489
labse_best_et,941661.2260742188,941.6612260742188,0.42167969899952273,2.2152741761127826e-44
bert-mean_best_zh,189469.20239257812,189.46920239257813,0.15301393962388304,1.166009778752726e-06
bert-cls_last_et,818816.263671875,818.816263671875,0.3741287487923677,1.4070781693596067e-34
bert-cls_last_zh,329412.87341308594,329.41287341308595,0.11728694709387945,0.0002014937740277242
bert-mean_best_et,783856.1958007812,783.8561958007813,0.42066961683984555,3.720554469051669e-44
bert-mean_last_zh,343017.19384765625,343.01719384765624,0.10265679374789193,0.0011507087364506852
xlmr_best_zh,368914.43017578125,368.91443017578126,0.1271701426274912,5.510980549382315e-05
xlmr_last_et,794365.2587890625,794.3652587890625,0.40302825107913987,2.4087766112566678e-40
xlmr_last_zh,446128.6394042969,446.12863940429685,0.1145030808924815,0.0002852758692590342
laser_best_zh,293359.7717285156,293.3597717285156,0.1448966210629777,4.212723474425504e-06
labse_best_zh,220109.79638671875,220.10979638671876,0.13071472228058753,3.380475586671505e-05
