,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,11739445.969726562,425058.09375,0.24231898517915282,0.5693274911414102,2.672696079211378e-05
1,9118088.086914062,362650.9716796875,0.49884668601248106,0.6592108282936098,2.672696079211378e-05
2,8094896.936035156,354456.2919921875,0.576244448293701,0.6722284613298375,2.672696079211378e-05
3,7363438.673339844,361966.89013671875,0.6263665795338905,0.672314133438366,2.672696079211378e-05
4,6651858.165527344,357285.77783203125,0.6740750415352981,0.6657304622183553,2.672696079211378e-05
5,5963042.240234375,356011.2470703125,0.7139210053806382,0.6587277315503178,1.870887255447965e-05
6,5478212.3125,357213.71044921875,0.7428875123253721,0.6557702913254253,1.870887255447965e-05
7,4944615.245605469,362343.55859375,0.7716441233073067,0.6528428763279385,1.3096210788135755e-05
8,4818232.835449219,378714.6220703125,0.7813355077244689,0.6425123636183684,1.3096210788135755e-05
9,4533904.661743164,378034.8427734375,0.795334249775967,0.637555480427169,9.16734755169503e-06
10,4427532.314697266,380790.3984375,0.802373481613035,0.6339775641138992,9.16734755169503e-06
11,4095299.0932617188,395155.3271484375,0.8175742654364868,0.6309722382820167,6.417143286186521e-06
12,4101786.799926758,385778.2041015625,0.8183469498710374,0.6315315143041691,6.417143286186521e-06
13,3894595.413330078,393107.646484375,0.8275939960910194,0.6270207205948196,4.492000300330566e-06
14,3865146.391357422,395015.951171875,0.8299394080231645,0.6239348385369639,4.492000300330566e-06
15,3724738.8587646484,393589.80859375,0.8363797150587506,0.6239149875652453,3.1444002102313963e-06
16,3761984.8294677734,395693.05712890625,0.8349056692848572,0.6253917742765724,3.1444002102313963e-06
17,3629744.217651367,398245.55224609375,0.8415366079832965,0.6213370366701416,2.2010801471619778e-06
18,3749359.477661133,400189.35986328125,0.8357878914163015,0.6219688066297625,2.2010801471619778e-06
19,3705613.4592285156,397939.576171875,0.8390398500063815,0.6213264307794395,1.5407561030133846e-06
20,3620940.5854492188,398981.396484375,0.8426358128219698,0.6200265900691271,1.5407561030133846e-06
21,3612208.2009277344,400367.64990234375,0.8426513232433915,0.6197615001038843,1.0785292721093693e-06
22,3602637.641723633,398132.5966796875,0.8431940624708356,0.6206000396789553,1.0785292721093693e-06
23,3657275.032104492,400482.63671875,0.8420028726235761,0.6189907624987623,7.549704904765586e-07
24,3608280.9765625,401287.72412109375,0.8435056028508064,0.6186420790779826,7.549704904765586e-07
25,3544904.3463134766,402360.56689453125,0.8461684313366179,0.6185636152404708,5.28479343333591e-07
26,3528226.6896362305,400232.7177734375,0.8467990761605659,0.6189115778562666,5.28479343333591e-07
27,3552048.2654418945,400461.357421875,0.8461937145140777,0.6192075274274097,3.699355403335138e-07
28,3496485.5856933594,400139.9755859375,0.8480224529974061,0.6191950061458831,3.699355403335138e-07
29,3556092.7181396484,401343.39453125,0.8455362087879196,0.6189122381804583,2.589548782334597e-07
