,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,10644136.474121094,337740.00732421875,0.3617905823779157,0.6770564275910127,2.672696079211378e-05
1,8332143.9873046875,318231.9765625,0.5619093956795538,0.6985801236274869,2.672696079211378e-05
2,7527722.097167969,322775.4931640625,0.6167112496756095,0.6931263606745364,2.672696079211378e-05
3,6851134.9482421875,322493.17919921875,0.66092898756494,0.6919410846235536,2.672696079211378e-05
4,5989377.064941406,326285.52197265625,0.7135260946448168,0.6874505238488688,1.870887255447965e-05
5,5424124.565185547,335581.4270019531,0.7455697309356748,0.6820211106164986,1.870887255447965e-05
6,4836319.052612305,334899.15478515625,0.7767581306043743,0.6811699356273695,1.3096210788135755e-05
7,4436026.593383789,336793.49755859375,0.7994469670029349,0.682319395347325,1.3096210788135755e-05
8,4142474.5002441406,335590.78369140625,0.8152371237264028,0.6828798102009435,9.16734755169503e-06
9,3989713.275024414,344605.52880859375,0.8235721870307768,0.6791482589685228,9.16734755169503e-06
10,3807837.216430664,342733.1201171875,0.8340353652586062,0.6794882079290229,6.417143286186521e-06
11,3622371.449523926,341588.82373046875,0.8412882518898854,0.6774292664747563,6.417143286186521e-06
12,3492223.8041992188,344678.17919921875,0.8487692580764405,0.6736533536158076,4.492000300330566e-06
13,3426743.870788574,346088.44140625,0.8526623242573104,0.6751280027724054,4.492000300330566e-06
14,3316879.6966552734,349113.3154296875,0.8573636918340531,0.6733565555276206,3.1444002102313963e-06
15,3259068.962585449,347172.15380859375,0.8600267036923988,0.6728216118253132,3.1444002102313963e-06
16,3206589.029296875,346539.08154296875,0.862137969282497,0.6739663700277888,2.2010801471619778e-06
17,3083118.408203125,348846.13671875,0.8673740016838355,0.673206432241268,2.2010801471619778e-06
18,3210214.8524780273,347486.51513671875,0.8630088191378084,0.6727849501583929,1.5407561030133846e-06
19,3162529.92779541,348583.43798828125,0.8649885856554109,0.6712548731297963,1.5407561030133846e-06
20,3018747.0146484375,349903.9091796875,0.871287809171323,0.6713189856501742,1.0785292721093693e-06
21,3033723.63092041,348903.60546875,0.8707303245614674,0.6715815476105538,1.0785292721093693e-06
22,3119444.9626464844,349698.29638671875,0.8673065376051263,0.6700290231036086,7.549704904765586e-07
23,3087885.796936035,350342.5048828125,0.8689083585391936,0.6699583165047838,7.549704904765586e-07
24,3051802.34173584,350015.02392578125,0.8707118450706708,0.6705403045675424,5.28479343333591e-07
25,2998545.5384521484,350838.93798828125,0.8722514142804232,0.670089287284045,5.28479343333591e-07
26,3017337.555541992,349377.623046875,0.8716225900703563,0.6711144786900699,3.699355403335138e-07
27,3038193.4099121094,349931.6943359375,0.8709819228727019,0.6708170608995697,3.699355403335138e-07
28,3021511.4478759766,350321.42822265625,0.8717846502707406,0.6705808434289524,2.589548782334597e-07
29,2989324.3897094727,350026.00537109375,0.8732911982312289,0.6705123756167773,2.589548782334597e-07
