,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,9814020.706542969,338476.30078125,0.44390192029612496,0.6776694295548578,0.0002644042632525
1,7594398.354980469,337854.5710449219,0.6165201799534135,0.6741414036995388,0.0002644042632525
2,6072460.765869141,369711.6513671875,0.7108626139457619,0.6552975559026941,0.0002644042632525
3,4764763.691162109,383258.8779296875,0.7837660889334482,0.6237542681060995,0.0002644042632525
4,3888826.623779297,379712.3583984375,0.8297797598262052,0.6347922101177875,0.00015864255795150001
5,3125315.5920410156,383748.38671875,0.8664539142867355,0.6297690189642166,0.00015864255795150001
6,2814160.446044922,379638.86865234375,0.8813957181706948,0.6340809639909348,9.518553477090001e-05
7,2622059.8817749023,382865.2236328125,0.8905654255857811,0.6307377534758525,9.518553477090001e-05
8,2617604.156112671,388829.96875,0.8919036794851131,0.6276324538509677,5.7111320862540004e-05
9,2540875.2201538086,384742.9990234375,0.8955349473455524,0.6281856609555592,5.7111320862540004e-05
10,2509709.1573028564,385316.29541015625,0.896358258767424,0.6285056961528679,3.4266792517524e-05
11,2497894.9791030884,386677.7568359375,0.8977742690264054,0.6294196647769401,3.4266792517524e-05
12,2426457.723854065,385582.87841796875,0.9004830704732556,0.6295817336756445,2.05600755105144e-05
13,2375707.1672172546,385383.9482421875,0.9025841609523559,0.6299832872846134,2.05600755105144e-05
14,2410835.722969055,387539.91259765625,0.900965617130141,0.6281747700720487,1.2336045306308638e-05
15,2444336.4430236816,386286.984375,0.9006479917328809,0.6293770453827465,1.2336045306308638e-05
16,2423649.039150238,386851.47705078125,0.9010374015810138,0.6288504184939492,7.401627183785183e-06
17,2488925.809627533,386769.814453125,0.8985140241212892,0.6288085030208918,7.401627183785183e-06
18,2395890.5742263794,386327.76318359375,0.902548712897869,0.6290010595559049,4.44097631027111e-06
19,2380994.5002002716,387179.70166015625,0.9030186242267796,0.6286414517696131,4.44097631027111e-06
20,2354952.933555603,387423.7333984375,0.9036537840517374,0.628406153678648,2.664585786162666e-06
21,2411861.641242981,387538.7470703125,0.9014847480990337,0.6282852922919201,2.664585786162666e-06
22,2419454.061317444,387508.125,0.9012029306192932,0.6281350572740625,1.5987514716975997e-06
23,2494490.0196647644,387370.13134765625,0.8980023984531135,0.628445490300255,1.5987514716975997e-06
24,2277866.690433502,387603.4365234375,0.9065226150427207,0.628120986739686,9.592508830185599e-07
25,2357158.740245819,387350.05078125,0.9036936659710728,0.6283211083776571,9.592508830185599e-07
26,2440328.970472336,387190.71484375,0.9002203394846535,0.6285420918580119,5.755505298111359e-07
27,2417665.3763237,387191.08837890625,0.9012006624512481,0.6284839756744336,5.755505298111359e-07
28,2367859.069797516,387299.7275390625,0.9027482195410961,0.628531618284619,3.453303178866815e-07
29,2439236.633867264,387269.75390625,0.9007317344153333,0.6285469446490658,3.453303178866815e-07
