,train_loss,validation_loss,train_correlation,validation_correlation,lr
0,12039740.171875,384319.7673339844,0.3451759687784516,0.626292293207196,0.001
1,10638039.455566406,387658.58935546875,0.4545148912164791,0.6307488017908338,0.001
2,9860570.422363281,338411.3896484375,0.5132611608999431,0.651619833782655,0.001
3,9292592.502929688,357630.6923828125,0.55069389804714,0.6758262377086152,0.001
4,9140134.477050781,332307.90087890625,0.569024895854327,0.6751961605447887,0.001
5,8562610.749511719,340510.08154296875,0.6058149748290774,0.6570957848675101,0.001
6,7917943.986083984,329709.03271484375,0.6418101159457881,0.6658378374680458,0.001
7,7689508.311767578,328433.865234375,0.6575717761523348,0.6710257210339908,0.001
8,6913784.4375,360724.97265625,0.6977259542473232,0.6505936684637077,0.001
9,6906804.337402344,349322.9187011719,0.7040070947250493,0.6440013610083534,0.001
10,6366425.569824219,328669.484375,0.7308981314996322,0.6686990281821232,0.0001
11,6004579.044677734,328603.29736328125,0.7504506123108627,0.671342506103842,0.0001
12,5803279.826782227,329199.9816894531,0.7606249896585852,0.6700437435028079,1e-05
13,5754432.3916015625,330093.5908203125,0.7627275366934345,0.6691977424517898,1e-05
14,5725696.149902344,330353.97607421875,0.762456898980613,0.6690848692225739,1.0000000000000002e-06
15,5715992.661376953,330642.57470703125,0.7659960681973939,0.6689489088297869,1.0000000000000002e-06
16,5626528.490966797,330634.9521484375,0.7682134792392509,0.668947937342221,1.0000000000000002e-07
17,5777015.860961914,330652.26904296875,0.7630147878664861,0.668938981702629,1.0000000000000002e-07
